nan,nan,nan,nan
1.000000000000000000e+02,2.500000000000000000e+01,7.500000000000000000e+01,2.500000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
