3.697531271547443867e+09,3.107702074204058647e+09,3.357489538581078529e+09,2.622455679266197681e+09
3.737488626023657901e+01,2.234859973713476933e+01,2.880649074916590990e+01,2.091042361742998779e+01
7.191354484235569222e-01,1.346691089861639767e+00,1.068346023434695979e+00,1.262797908120662393e+00
