2.254146611151198298e+07,1.858561192009465024e+07,1.886643828487002105e+07,1.329605614035556838e+07
nan,nan,nan,nan
7.143086221219549259e+01,8.026063389189963004e+01,8.284395501722336519e+01,8.357043807501590038e+01
